Current Projection,Party,State,Path,Name,Electoral Votes,Fixed Electoral,Value in %,X,X Adjusted,X for Text,Y,Y Adjusted
Democratic,Democratic,VA,354,Virginia,13,13,2.4%,125.566581726,-767.433418274,-767.433418274,192.361831665,192.361831665
Democratic,Democratic,VA,355,Virginia,13,13,2.4%,124.428161621,-768.571838379,-768.571838379,191.470916748,191.470916748
Democratic,Democratic,VA,356,Virginia,13,13,2.4%,123.289726257,-769.710273743,-769.710273743,190.579971313,190.579971313
Democratic,Democratic,VA,357,Virginia,13,13,2.4%,122.151336670,-770.848663330,-770.848663330,189.689071655,189.689071655
Democratic,Democratic,VA,358,Virginia,13,13,2.4%,121.012893677,-771.987106323,-771.987106323,188.798141479,188.798141479
Democratic,Democratic,VA,359,Virginia,13,13,2.4%,119.874458313,-773.125541687,-773.125541687,187.907196045,187.907196045
Democratic,Democratic,VA,360,Virginia,13,13,2.4%,118.736068726,-774.263931274,-774.263931274,187.016296387,187.016296387
Democratic,Democratic,VA,361,Virginia,13,13,2.4%,117.597625732,-775.402374268,-775.402374268,186.125366211,186.125366211
Democratic,Democratic,VA,362,Virginia,13,13,2.4%,116.459243774,-776.540756226,-776.540756226,185.234466553,185.234466553
Democratic,Democratic,VA,363,Virginia,13,13,2.4%,115.320800781,-777.679199219,-777.679199219,184.343536377,184.343536377
Democratic,Democratic,VA,364,Virginia,13,13,2.4%,114.182357788,-778.817642212,-778.817642212,183.452590942,183.452590942
Democratic,Democratic,VA,365,Virginia,13,13,2.4%,113.043975830,-779.956024170,-779.956024170,182.561691284,182.561691284
Democratic,Democratic,VA,366,Virginia,13,13,2.4%,111.905532837,-781.094467163,-781.094467163,181.670761108,181.670761108
Democratic,Democratic,VA,367,Virginia,13,13,2.4%,110.767143250,-782.232856750,-782.232856750,180.779861450,180.779861450
Democratic,Democratic,VA,368,Virginia,13,13,2.4%,109.628700256,-783.371299744,-783.371299744,179.888931274,179.888931274
Democratic,Democratic,VA,369,Virginia,13,13,2.4%,108.490310669,-784.509689331,-784.509689331,178.998031616,178.998031616
Democratic,Democratic,VA,370,Virginia,13,13,2.4%,107.351875305,-785.648124695,-785.648124695,178.107086182,178.107086182
Democratic,Democratic,VA,371,Virginia,13,13,2.4%,106.213432312,-786.786567688,-786.786567688,177.216156006,177.216156006
Democratic,Democratic,VA,372,Virginia,13,13,2.4%,105.075042725,-787.924957275,-787.924957275,176.325256348,176.325256348
Democratic,Democratic,VA,373,Virginia,13,13,2.4%,103.936607361,-789.063392639,-789.063392639,175.434326172,175.434326172
Democratic,Democratic,VA,374,Virginia,13,13,2.4%,102.798217773,-790.201782227,-790.201782227,174.543426514,174.543426514
Democratic,Democratic,VA,375,Virginia,13,13,2.4%,101.659774780,-791.340225220,-791.340225220,173.652481079,173.652481079
Democratic,Democratic,VA,376,Virginia,13,13,2.4%,100.521339417,-792.478660583,-792.478660583,172.761550903,172.761550903
Democratic,Democratic,VA,377,Virginia,13,13,2.4%,99.382949829,-793.617050171,-793.617050171,171.870651245,171.870651245
Democratic,Democratic,VA,378,Virginia,13,13,2.4%,98.244506836,-794.755493164,-794.755493164,170.979705811,170.979705811
Democratic,Democratic,VA,379,Virginia,13,13,2.4%,97.106117249,-795.893882751,-795.893882751,170.088806152,170.088806152
Democratic,Democratic,VA,380,Virginia,13,13,2.4%,95.967681885,-797.032318115,-797.032318115,169.197875977,169.197875977
Democratic,Democratic,VA,381,Virginia,13,13,2.4%,94.829284668,-798.170715332,-798.170715332,168.306976318,168.306976318
Democratic,Democratic,VA,382,Virginia,13,13,2.4%,93.690849304,-799.309150696,-799.309150696,167.416046143,167.416046143
Democratic,Democratic,VA,383,Virginia,13,13,2.4%,92.552413940,-800.447586060,-800.447586060,166.525100708,166.525100708
Democratic,Democratic,VA,384,Virginia,13,13,2.4%,91.414016724,-801.585983276,-801.585983276,165.634201050,165.634201050
Democratic,Democratic,VA,385,Virginia,13,13,2.4%,90.275581360,-802.724418640,-802.724418640,164.743270874,164.743270874
Democratic,Democratic,VA,386,Virginia,13,13,2.4%,89.137191772,-803.862808228,-803.862808228,163.852371216,163.852371216
Democratic,Democratic,VA,387,Virginia,13,13,2.4%,87.998748779,-805.001251221,-805.001251221,162.961441040,162.961441040
Democratic,Democratic,VA,388,Virginia,13,13,2.4%,86.860313416,-806.139686584,-806.139686584,162.070495605,162.070495605
Democratic,Democratic,VA,389,Virginia,13,13,2.4%,85.721923828,-807.278076172,-807.278076172,161.179595947,161.179595947
Democratic,Democratic,VA,390,Virginia,13,13,2.4%,84.583480835,-808.416519165,-808.416519165,160.288665771,160.288665771
Democratic,Democratic,VA,391,Virginia,13,13,2.4%,83.445091248,-809.554908752,-809.554908752,159.397766113,159.397766113
Democratic,Democratic,VA,392,Virginia,13,13,2.4%,82.306655884,-810.693344116,-810.693344116,158.506820679,158.506820679
Democratic,Democratic,VA,393,Virginia,13,13,2.4%,81.168258667,-811.831741333,-811.831741333,157.615936279,157.615936279
Democratic,Democratic,VA,394,Virginia,13,13,2.4%,80.154830933,-812.845169067,-812.845169067,157.731933594,157.731933594
Democratic,Democratic,VA,395,Virginia,13,13,2.4%,79.268806458,-813.731193542,-813.731193542,158.874191284,158.874191284
Democratic,Democratic,VA,396,Virginia,13,13,2.4%,78.3828125,-814.6171875,-814.6171875,160.016403198,160.016403198
Democratic,Democratic,VA,397,Virginia,13,13,2.4%,77.496780396,-815.503219604,-815.503219604,161.158676147,161.158676147
Democratic,Democratic,VA,398,Virginia,13,13,2.4%,76.610794067,-816.389205933,-816.389205933,162.300888062,162.300888062
Democratic,Democratic,VA,399,Virginia,13,13,2.4%,75.724761963,-817.275238037,-817.275238037,163.443145752,163.443145752
Democratic,Democratic,NJ,0,New Jersey,14,14,2.6%,285.862487793,-607.137512207,-607.137512207,135.013854980,135.013854980
Democratic,Democratic,NJ,1,New Jersey,14,14,2.6%,285.132751465,-607.867248535,-607.867248535,133.741073608,133.741073608
Democratic,Democratic,NJ,2,New Jersey,14,14,2.6%,284.402984619,-608.597015381,-608.597015381,132.468276978,132.468276978
Democratic,Democratic,NJ,3,New Jersey,14,14,2.6%,283.673217773,-609.326782227,-609.326782227,131.195495605,131.195495605
Democratic,Democratic,NJ,4,New Jersey,14,14,2.6%,282.943450928,-610.056549072,-610.056549072,129.922714233,129.922714233
Democratic,Democratic,NJ,5,New Jersey,14,14,2.6%,282.213684082,-610.786315918,-610.786315918,128.649932861,128.649932861
Democratic,Democratic,NJ,6,New Jersey,14,14,2.6%,281.483947754,-611.516052246,-611.516052246,127.377151489,127.377151489
Democratic,Democratic,NJ,7,New Jersey,14,14,2.6%,280.754180908,-612.245819092,-612.245819092,126.104370117,126.104370117
Democratic,Democratic,NJ,8,New Jersey,14,14,2.6%,280.024414063,-612.975585938,-612.975585938,124.831588745,124.831588745
Democratic,Democratic,NJ,9,New Jersey,14,14,2.6%,279.294647217,-613.705352783,-613.705352783,123.558807373,123.558807373
Democratic,Democratic,NJ,10,New Jersey,14,14,2.6%,278.564880371,-614.435119629,-614.435119629,122.286010742,122.286010742
Democratic,Democratic,NJ,11,New Jersey,14,14,2.6%,277.835144043,-615.164855957,-615.164855957,121.013229370,121.013229370
Democratic,Democratic,NJ,12,New Jersey,14,14,2.6%,277.105377197,-615.894622803,-615.894622803,119.740447998,119.740447998
Democratic,Democratic,NJ,13,New Jersey,14,14,2.6%,276.375610352,-616.624389648,-616.624389648,118.467666626,118.467666626
Democratic,Democratic,NJ,14,New Jersey,14,14,2.6%,275.645843506,-617.354156494,-617.354156494,117.194885254,117.194885254
Democratic,Democratic,NJ,15,New Jersey,14,14,2.6%,274.916076660,-618.083923340,-618.083923340,115.922103882,115.922103882
Democratic,Democratic,NJ,16,New Jersey,14,14,2.6%,274.186340332,-618.813659668,-618.813659668,114.649322510,114.649322510
Democratic,Democratic,NJ,17,New Jersey,14,14,2.6%,273.456573486,-619.543426514,-619.543426514,113.376525879,113.376525879
Democratic,Democratic,NJ,18,New Jersey,14,14,2.6%,272.726806641,-620.273193359,-620.273193359,112.103744507,112.103744507
Democratic,Democratic,NJ,19,New Jersey,14,14,2.6%,271.997039795,-621.002960205,-621.002960205,110.830963135,110.830963135
Democratic,Democratic,NJ,20,New Jersey,14,14,2.6%,271.267272949,-621.732727051,-621.732727051,109.558181763,109.558181763
Democratic,Democratic,NJ,21,New Jersey,14,14,2.6%,270.537536621,-622.462463379,-622.462463379,108.285400391,108.285400391
Democratic,Democratic,NJ,22,New Jersey,14,14,2.6%,269.807769775,-623.192230225,-623.192230225,107.012619019,107.012619019
Democratic,Democratic,NJ,23,New Jersey,14,14,2.6%,269.078002930,-623.921997070,-623.921997070,105.739822388,105.739822388
Democratic,Democratic,NJ,24,New Jersey,14,14,2.6%,268.348236084,-624.651763916,-624.651763916,104.467041016,104.467041016
Democratic,Democratic,NJ,25,New Jersey,14,14,2.6%,267.618469238,-625.381530762,-625.381530762,103.194259644,103.194259644
Democratic,Democratic,NJ,26,New Jersey,14,14,2.6%,266.888732910,-626.111267090,-626.111267090,101.921478271,101.921478271
Democratic,Democratic,NJ,27,New Jersey,14,14,2.6%,266.158966064,-626.841033936,-626.841033936,100.648689270,100.648689270
Democratic,Democratic,NJ,28,New Jersey,14,14,2.6%,265.429199219,-627.570800781,-627.570800781,99.375907898,99.375907898
Democratic,Democratic,NJ,29,New Jersey,14,14,2.6%,264.699432373,-628.300567627,-628.300567627,98.103126526,98.103126526
Democratic,Democratic,NJ,30,New Jersey,14,14,2.6%,263.969665527,-629.030334473,-629.030334473,96.830345154,96.830345154
Democratic,Democratic,NJ,31,New Jersey,14,14,2.6%,263.239929199,-629.760070801,-629.760070801,95.557556152,95.557556152
Democratic,Democratic,NJ,32,New Jersey,14,14,2.6%,262.510162354,-630.489837646,-630.489837646,94.284774780,94.284774780
Democratic,Democratic,NJ,33,New Jersey,14,14,2.6%,261.780395508,-631.219604492,-631.219604492,93.011993408,93.011993408
Democratic,Democratic,NJ,34,New Jersey,14,14,2.6%,261.050628662,-631.949371338,-631.949371338,91.739204407,91.739204407
Democratic,Democratic,NJ,35,New Jersey,14,14,2.6%,260.320892334,-632.679107666,-632.679107666,90.466423035,90.466423035
Democratic,Democratic,NJ,36,New Jersey,14,14,2.6%,259.591125488,-633.408874512,-633.408874512,89.193634033,89.193634033
Democratic,Democratic,NJ,37,New Jersey,14,14,2.6%,258.861358643,-634.138641357,-634.138641357,87.920852661,87.920852661
Democratic,Democratic,NJ,38,New Jersey,14,14,2.6%,258.131591797,-634.868408203,-634.868408203,86.648071289,86.648071289
Democratic,Democratic,NJ,39,New Jersey,14,14,2.6%,257.401824951,-635.598175049,-635.598175049,85.375289917,85.375289917
Democratic,Democratic,NJ,40,New Jersey,14,14,2.6%,256.672088623,-636.327911377,-636.327911377,84.102508545,84.102508545
Democratic,Democratic,NJ,41,New Jersey,14,14,2.6%,255.942321777,-637.057678223,-637.057678223,82.829719543,82.829719543
Democratic,Democratic,NJ,42,New Jersey,14,14,2.6%,255.212554932,-637.787445068,-637.787445068,81.556938171,81.556938171
Democratic,Democratic,NJ,43,New Jersey,14,14,2.6%,254.482788086,-638.517211914,-638.517211914,80.284149170,80.284149170
Democratic,Democratic,NJ,44,New Jersey,14,14,2.6%,253.753036499,-639.246963501,-639.246963501,79.011367798,79.011367798
Democratic,Democratic,NJ,45,New Jersey,14,14,2.6%,253.023269653,-639.976730347,-639.976730347,77.738586426,77.738586426
Democratic,Democratic,NJ,46,New Jersey,14,14,2.6%,252.293518066,-640.706481934,-640.706481934,76.465805054,76.465805054
Democratic,Democratic,NJ,47,New Jersey,14,14,2.6%,251.563751221,-641.436248779,-641.436248779,75.193023682,75.193023682
Democratic,Democratic,NJ,48,New Jersey,14,14,2.6%,250.833984375,-642.166015625,-642.166015625,73.920234680,73.920234680
Democratic,Democratic,NJ,49,New Jersey,14,14,2.6%,250.104232788,-642.895767212,-642.895767212,72.647445679,72.647445679
Democratic,Democratic,NJ,50,New Jersey,14,14,2.6%,249.374465942,-643.625534058,-643.625534058,71.374664307,71.374664307
Democratic,Democratic,NJ,51,New Jersey,14,14,2.6%,248.644714355,-644.355285645,-644.355285645,70.101882935,70.101882935
Democratic,Democratic,NJ,52,New Jersey,14,14,2.6%,247.914947510,-645.085052490,-645.085052490,68.829101563,68.829101563
Democratic,Democratic,NJ,53,New Jersey,14,14,2.6%,247.185180664,-645.814819336,-645.814819336,67.556312561,67.556312561
Democratic,Democratic,NJ,54,New Jersey,14,14,2.6%,246.455429077,-646.544570923,-646.544570923,66.283531189,66.283531189
Democratic,Democratic,NJ,55,New Jersey,14,14,2.6%,245.725662231,-647.274337769,-647.274337769,65.010749817,65.010749817
Democratic,Democratic,NJ,56,New Jersey,14,14,2.6%,244.995910645,-648.004089355,-648.004089355,63.737968445,63.737968445
Democratic,Democratic,NJ,57,New Jersey,14,14,2.6%,244.266143799,-648.733856201,-648.733856201,62.465179443,62.465179443
Democratic,Democratic,NJ,58,New Jersey,14,14,2.6%,243.536392212,-649.463607788,-649.463607788,61.192398071,61.192398071
Democratic,Democratic,NJ,59,New Jersey,14,14,2.6%,242.806625366,-650.193374634,-650.193374634,59.919616699,59.919616699
Democratic,Democratic,NJ,60,New Jersey,14,14,2.6%,242.076858521,-650.923141479,-650.923141479,58.646827698,58.646827698
Democratic,Democratic,NJ,61,New Jersey,14,14,2.6%,241.347106934,-651.652893066,-651.652893066,57.374046326,57.374046326
Democratic,Democratic,NJ,62,New Jersey,14,14,2.6%,240.617340088,-652.382659912,-652.382659912,56.101264954,56.101264954
Democratic,Democratic,NJ,63,New Jersey,14,14,2.6%,239.887588501,-653.112411499,-653.112411499,54.828483582,54.828483582
Democratic,Democratic,NJ,64,New Jersey,14,14,2.6%,239.157821655,-653.842178345,-653.842178345,53.555694580,53.555694580
Democratic,Democratic,NJ,65,New Jersey,14,14,2.6%,238.428054810,-654.571945190,-654.571945190,52.282913208,52.282913208
Democratic,Democratic,NJ,66,New Jersey,14,14,2.6%,237.698303223,-655.301696777,-655.301696777,51.010128021,51.010128021
Democratic,Democratic,NJ,67,New Jersey,14,14,2.6%,236.968536377,-656.031463623,-656.031463623,49.737346649,49.737346649
Democratic,Democratic,NJ,68,New Jersey,14,14,2.6%,236.238784790,-656.761215210,-656.761215210,48.464557648,48.464557648
Democratic,Democratic,NJ,69,New Jersey,14,14,2.6%,235.509017944,-657.490982056,-657.490982056,47.191776276,47.191776276
Democratic,Democratic,NJ,70,New Jersey,14,14,2.6%,234.779266357,-658.220733643,-658.220733643,45.918994904,45.918994904
Democratic,Democratic,NJ,71,New Jersey,14,14,2.6%,234.049499512,-658.950500488,-658.950500488,44.646205902,44.646205902
Democratic,Democratic,NJ,72,New Jersey,14,14,2.6%,233.319732666,-659.680267334,-659.680267334,43.373424530,43.373424530
Democratic,Democratic,NJ,73,New Jersey,14,14,2.6%,232.589981079,-660.410018921,-660.410018921,42.100643158,42.100643158
Democratic,Democratic,NJ,74,New Jersey,14,14,2.6%,231.860214233,-661.139785767,-661.139785767,40.827861786,40.827861786
Democratic,Democratic,NJ,75,New Jersey,14,14,2.6%,231.130447388,-661.869552612,-661.869552612,39.555072784,39.555072784
Democratic,Democratic,NJ,76,New Jersey,14,14,2.6%,230.400695801,-662.599304199,-662.599304199,38.282291412,38.282291412
Democratic,Democratic,NJ,77,New Jersey,14,14,2.6%,229.670928955,-663.329071045,-663.329071045,37.009510040,37.009510040
Democratic,Democratic,NJ,78,New Jersey,14,14,2.6%,228.377105713,-664.622894287,-664.622894287,37.433765411,37.433765411
Democratic,Democratic,NJ,79,New Jersey,14,14,2.6%,227.049499512,-665.950500488,-665.950500488,38.056564331,38.056564331
Democratic,Democratic,NJ,80,New Jersey,14,14,2.6%,225.742263794,-667.257736206,-667.257736206,38.722637177,38.722637177
Democratic,Democratic,NJ,81,New Jersey,14,14,2.6%,224.435028076,-668.564971924,-668.564971924,39.388706207,39.388706207
Democratic,Democratic,NJ,82,New Jersey,14,14,2.6%,223.127777100,-669.872222900,-669.872222900,40.054782867,40.054782867
Democratic,Democratic,NJ,83,New Jersey,14,14,2.6%,221.820541382,-671.179458618,-671.179458618,40.720855713,40.720855713
Democratic,Democratic,NJ,84,New Jersey,14,14,2.6%,220.513305664,-672.486694336,-672.486694336,41.386924744,41.386924744
Democratic,Democratic,NJ,85,New Jersey,14,14,2.6%,219.206069946,-673.793930054,-673.793930054,42.052997589,42.052997589
Democratic,Democratic,NJ,86,New Jersey,14,14,2.6%,217.898818970,-675.101181030,-675.101181030,42.719070435,42.719070435
Democratic,Democratic,NJ,87,New Jersey,14,14,2.6%,216.591583252,-676.408416748,-676.408416748,43.385143280,43.385143280
Democratic,Democratic,NJ,88,New Jersey,14,14,2.6%,215.284347534,-677.715652466,-677.715652466,44.051212311,44.051212311
Democratic,Democratic,NJ,89,New Jersey,14,14,2.6%,213.977111816,-679.022888184,-679.022888184,44.717285156,44.717285156
Democratic,Democratic,NJ,90,New Jersey,14,14,2.6%,212.669876099,-680.330123901,-680.330123901,45.383354187,45.383354187
Democratic,Democratic,NJ,91,New Jersey,14,14,2.6%,211.362625122,-681.637374878,-681.637374878,46.049434662,46.049434662
Democratic,Democratic,NJ,92,New Jersey,14,14,2.6%,210.055389404,-682.944610596,-682.944610596,46.715503693,46.715503693
Democratic,Democratic,NJ,93,New Jersey,14,14,2.6%,208.748138428,-684.251861572,-684.251861572,47.381576538,47.381576538
Democratic,Democratic,NJ,94,New Jersey,14,14,2.6%,207.440902710,-685.559097290,-685.559097290,48.047649384,48.047649384
Democratic,Democratic,NJ,95,New Jersey,14,14,2.6%,206.133666992,-686.866333008,-686.866333008,48.713718414,48.713718414
Democratic,Democratic,NJ,96,New Jersey,14,14,2.6%,204.848785400,-688.151214600,-688.151214600,49.420463562,49.420463562
Democratic,Democratic,NJ,97,New Jersey,14,14,2.6%,203.585952759,-689.414047241,-689.414047241,50.167304993,50.167304993
Democratic,Democratic,NJ,98,New Jersey,14,14,2.6%,202.323104858,-690.676895142,-690.676895142,50.914150238,50.914150238
Democratic,Democratic,NJ,99,New Jersey,14,14,2.6%,201.060272217,-691.939727783,-691.939727783,51.660987854,51.660987854
